1.0149892933618843		غسالم		IRO1SLMN0001		28672095850798501
1.0153846153846153		سفارس		IRO1SFKZ0001		15521712617204216
1.015668202764977		دزهراوي		IRO1DZAH0001		8915450910866216
1.0161290322580645		كبافق		IRO1BAFG0001		43256212620530446
1.0162273967929034		كمرجان		IRO3MRJZ0001		50633804639547462
1.0170114942528736		فروس		IRO1FRIS0001		54419429862704331
1.0174961119751167		خرينگ		IRO1RINM0001		45895339414786358
1.0194174757281553		ختوقا		IRO1GHAT0001		70289374539527245
1.0199819657348963		وآيند		IRO7AYNP0001		46830341954511303
1.0206327372764787		سيدكو		IRO1CIDC0001		37281199178613855
1.0210220475132457		آرمان		IRO7ARMP0001		38738476064699383
1.021179442339454		دلر		IRO1EXIR0001		4384288570322406
1.0219378427787935		بكام		IRO1KGND0001		22382156782768756
1.0240557309241318		ريشمك		IRO3RPEZ0001		6478064539164167
1.0243991260014567		كصدف		IRO7KSDP0001		42696242981550091
1.0248565965583174		غگل		IRO1GCOZ0001		22299894048845903
1.0249597423510468		قثابت		IRO1GSBE0001		44967158778304588
1.0279937791601865		غپينو		IRO1MINO0001		18401147983387689
1.0282107289622746		ثزاگرس		IRO7CZGP0001		28854105556435129
1.0285204991087344		بركت		IRO1BRKT0001		34557241988629814
1.0296296296296297		والبر		IRO1ALBZ0001		57944184894703821
1.0298081258453986		شتولي		IRO7TOPP0001		66210395067138534
1.0299758418379925		تپولا		IRO7TPOP0001		22308305646551497
1.030373831775701		ثاخت		IRO1BSTE0001		17800036702302776
1.0314699792960662		غمارگ		IRO1MRGN0001		52975109254504632
1.0321981424148607		وپترو		IRO1PETR0001		59486059679335017
1.0333333333333334		وپست		IRO1BPST0001		22087269603540841
1.0356140729548888		دتماد		IRO1TMVD0001		34641719089573667
1.0362099419631592		شكف		IRO7KAFP0001		58602432837130018
1.0391260162601625		كسرا		IRO1ARDK0001		4614779520007780
1.0399918360867642		شصفها		IRO7PESP0001		18346219759153870
1.0446948873007147		غنيلي		IRO5NSKS0001		21426277483799140
1.0453562699755594		توريل		IRO3TORZ0001		37389789764168256
1.0458837468136286		كيميا		IRO3KZGZ0001		27814844870305607
1.0483271375464684		خساپا		IRO1SIPA0001		44891482026867833
1.0492307692307692		خودرو		IRO1IKCO0001		65883838195688438
1.0492957746478873		وتوصا		IRO1TOSA0001		2944500421562364
1.049763779527559		كروي		IRO1ROOI0001		22787503301679573
1.0497883993029624		شفارس		IRO1SHFS0001		43781018754867729
1.0497973364215403		وتوس		IRO1TGOS0001		68117765376081366
1.0498320268757		وبشهر		IRO1TSBE0001		13937270451301973
1.0498539079620162		دارو		IRO1DPAK0001		67988012428906654
1.049932523616734		وآذر		IRO1TAZB0001		1358190916156744
1.0499513460914693		شيران		IRO1SSIN0001		35796086458096255
1.0499782703172533		بهپاك		IRO3BHPZ0001		12746730665870442
1.0499885935895974		ماديرا		IRO3IOMZ0001		15917865009187760
1.05		شپاس		IRO3NPSZ0001		35178706978554988
1.05		ودي		IRO3BMDZ0001		43966385447049549
